business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,200778870,C us,9/10/2019 0:00,2019,1929764406,8/20/2019,20190819,20190820,20190904,USD,RV,1,,206.36,20190820,NAA8,1929764406,0
U001,200759878,SA associates,11/6/2019 0:00,2019,1930031906,10/21/2019,20191018,20191021,20191105,USD,RV,1,,48849.17,20191021,NAH4,1930031906,0
U001,200769623,WAL-MAR us,1/22/2019 0:00,2019,1928592759,1/10/2019,20190109,20190110,20190125,USD,RV,1,,37124.42,20190110,NAH4,1928592759,0
U001,200704858,WAKE corp,,2020,1930762384,4/9/2020,20200408,20200409,20200424,USD,RV,1,,99568.42,20200409,NAA8,1930762384,1
U001,200736312,WESTERN foundation,11/15/2019 0:00,2019,1930058622,10/28/2019,20191028,20191028,20191112,USD,RV,1,,12707.34,20191028,NAA8,1930058622,0
U001,200508557,FOODL trust,5/28/2019 0:00,2019,1929252586,5/10/2019,20190506,20190510,20190525,USD,RV,1,,4699.2,20190510,NAA8,1929252586,0
U001,200780383,MEIJ in,,2020,1930665025,3/18/2020,20200317,20200318,20200402,USD,RV,1,,3612.63,20200318,NAA8,1930665025,1
U001,200762301,C&S WH associates,,2020,1930778021,4/12/2020,20200411,20200412,20200427,USD,RV,1,,102276.04,20200412,NAC6,1930778021,1
CA02,140106434,KITCH us,4/10/2019 0:00,2019,2960536897,3/26/2019,20190326,20190326,20190413,CAD,RV,1,,14757.7,20190403,CA10,2960536897,0
CA02,140106271,LONGO  in,,2020,2960626604,4/3/2020,20200403,20200403,20200417,CAD,RV,1,,12307.79,20200407,CA10,2960626604,1
U001,200769623,WAL-MAR in,5/14/2019 0:00,2019,1929243773,5/3/2019,20190502,20190503,20190518,USD,RV,1,,265.5,20190503,NAH4,1929243773,0
CA02,140105686,SYSC corporation,7/18/2019 0:00,2019,2960558106,6/28/2019,20190628,20190628,20190714,CAD,RV,1,,1690.11,20190704,CA10,2960558106,0
CA02,140106408,WAL-M llc,5/22/2019 0:00,2019,2960544814,4/29/2019,20190429,20190429,20190509,CAD,RV,1,,43007.61,20190429,CA10,2960544814,0
CA02,140106408,WAL-M llc,10/7/2019 0:00,2019,2960578428,9/7/2019,20190907,20190907,20190917,CAD,RV,1,,1717.53,20190907,CA10,2960578428,0
U001,200799367,MCL associates,10/29/2019 0:00,2019,1929982043,10/10/2019,20191008,20191010,20191025,USD,RV,1,,14744.33,20191010,NAA8,1929982043,0
U001,200762301,C&S WH trust,3/12/2019 0:00,2019,1928859820,2/25/2019,20190226,20190225,20190312,USD,RV,1,,79706.18,20190225,NAC6,1928859820,0
CA02,140104423,METRO  us,,2020,2960628851,4/17/2020,20200417,20200417,20200501,CAD,RV,1,,64370.78,20200421,CA10,2960628851,1
U001,200772670,ASSOCIAT associates,4/17/2019 0:00,2019,1929065199,4/1/2019,20190401,20190401,20190416,USD,RV,1,,24130.19,20190401,NAU5,1929065199,0
U001,200741174,M B  co,,2020,1930657267,3/16/2020,20200316,20200316,20200331,USD,RV,1,,5767.83,20200316,NAA8,1930657267,1
U001,200732755,KROGER co,3/11/2019 0:00,2019,1928843468,2/22/2019,20190222,20190222,20190309,USD,RV,1,,110271.34,20190222,NAA8,1928843468,0
CA02,140104429,COSTCO systems,1/17/2020 0:00,2020,2960605070,1/4/2020,20200104,20200104,20200117,CAD,RV,1,,72903.12,20200107,CA10,2960605070,0
U001,200769623,WAL-MAR ,5/14/2019 0:00,2019,1929229497,4/29/2019,20190430,20190429,20190514,USD,RV,1,,12194.52,20190429,NAH4,1929229497,0
CA02,100030194,AMAZO llc,,2020,2960622411,3/18/2020,20200318,20200318,20200330,CAD,RV,1,,14073.81,20200320,CA10,2960622411,1
U001,200756072,REINHA associates,6/5/2019 0:00,2019,1929351621,5/21/2019,20190520,20190521,20190605,USD,RV,1,,33475.3,20190521,NAA8,1929351621,0
U001,200466603,SMITH'S foundation,2/22/2019 0:00,2019,1928757331,2/7/2019,20190206,20190207,20190222,USD,RV,1,,103040.02,20190207,NAA8,1928757331,0
U001,200403703,H &  trust,4/16/2019 0:00,2019,1929069790,4/4/2019,20190402,20190404,20190414,USD,RV,1,,21332.5,20190404,NA10,1929069790,0
U001,200778870,C ,9/25/2019 0:00,2019,1929836807,9/6/2019,20190905,20190906,20190921,USD,RV,1,,11530.3,20190906,NAA8,1929836807,0
U001,200769623,WAL-MAR ,3/5/2020 0:00,2020,1930558742,2/24/2020,20200223,20200224,20200310,USD,RV,1,,50732.36,20200224,NAH4,1930558742,0
U001,200573068,GROCE llc,4/30/2019 0:00,2019,1929146322,4/15/2019,20190415,20190415,20190430,USD,RV,1,,17464,20190415,NAA8,1929146322,0
U001,200769623,WAL-MAR systems,2/18/2020 0:00,2020,1930474583,2/5/2020,20200204,20200205,20200220,USD,RV,1,,15132.2,20200205,NAH4,1930474583,0
U001,200769623,WAL-MAR associates,10/16/2019 0:00,2019,1929956390,10/6/2019,20191003,20191006,20191021,USD,RV,1,,67686.57,20191006,NAH4,1929956390,0
U001,200592182,DECA corporation,5/25/2019 0:00,2019,1929348704,5/20/2019,20190520,20190520,20190526,USD,RV,1,,13370.36,20190516,NAM2,1929348704,0
U001,200769623,WAL-MAR trust,,2020,1930720012,3/30/2020,20200330,20200330,20200414,USD,RV,1,,42379.83,20200330,NAH4,1930720012,1
U001,200865666,RESTAU associates,1/30/2019 0:00,2019,1928631262,1/15/2019,20190115,20190115,20190130,USD,RV,1,,2156.16,20190115,NAA8,1928631262,0
U001,200794332,COST corporation,5/16/2019 0:00,2019,1929223471,4/30/2019,20190428,20190430,20190515,USD,RV,1,,31798.83,20190430,NAAX,1929223471,0
U001,200769623,WAL-MAR systems,4/9/2019 0:00,2019,1929046162,3/28/2019,20190328,20190328,20190412,USD,RV,1,,3795.7,20190328,NAH4,1929046162,0
U001,200726979,BJ'S  corp,9/30/2019 0:00,2019,1929871237,9/13/2019,20190912,20190913,20190928,USD,RV,1,,766.53,20190913,NAA8,1929871237,0
U001,200772670,ASSOCIAT us,11/4/2019 0:00,2019,1930022749,10/17/2019,20191017,20191017,20191101,USD,RV,1,,58685.57,20191017,NAU5,1930022749,0
U001,200879892,HILL llc,5/30/2019 0:00,2019,1929292672,5/14/2019,20190510,20190514,20190529,USD,RV,1,,1714.14,20190514,NAA8,1929292672,0
U013,CC6050,HEIN co,4/22/2019 0:00,2019,1991819998,1/24/2019,20190124,20190124,20190310,USD,RV,1,,15810.45,20190124,NAVF,1991819998,0
CA02,140105686,SYSC trust,12/23/2019 0:00,2019,2960596858,12/3/2019,20191203,20191203,20191218,CAD,RV,1,,9907.2,20191208,CA10,2960596858,0
U001,200782001,GORDO co,12/17/2019 0:00,2019,1930186113,11/22/2019,20191122,20191122,20191207,USD,RV,1,,41616.57,20191122,NAA8,1930186113,0
U001,200769623,WAL-MAR us,2/4/2020 0:00,2020,1930435761,1/25/2020,20200124,20200125,20200209,USD,RV,1,,44460.03,20200125,NAH4,1930435761,0
U001,200769623,WAL-MAR co,10/15/2019 0:00,2019,1929947932,10/2/2019,20191001,20191002,20191017,USD,RV,1,,5625.41,20191002,NAH4,1929947932,0
U001,200769623,WAL-MAR associates,7/25/2019 0:00,2019,1929618102,7/13/2019,20190713,20190713,20190728,USD,RV,1,,640.81,20190713,NAH4,1929618102,0
U001,200769623,WAL-MAR us,2/11/2019 0:00,2019,1928697371,1/28/2019,20190128,20190128,20190212,USD,RV,1,,17375.6,20190128,NAH4,1928697371,0
U001,200592182,DECA in,,2020,1930822583,4/24/2020,20200424,20200424,20200509,USD,RV,1,,1761.84,20200416,NAM4,1930822583,1
U001,200769623,WAL-MAR ,12/23/2019 0:00,2019,1930264706,12/10/2019,20191211,20191210,20191225,USD,RV,1,,13665.79,20191210,NAH4,1930264706,0
U001,200726979,BJ'S  corporation,11/26/2019 0:00,2019,1930138188,11/11/2019,20191111,20191111,20191126,USD,RV,1,,374.32,20191111,NAA8,1930138188,0
U001,200418007,AM foundation,3/29/2019 0:00,2019,1928874085,3/5/2019,20190304,20190305,20190320,USD,RV,1,,713.84,20190305,NAA8,1928874085,0
U001,100001196,DOLLAR in,2/27/2019 0:00,2019,1928765362,2/11/2019,20190208,20190211,20190226,USD,RV,1,,5621.11,20190211,NAA8,1928765362,0
U001,200759082,INGL corp,4/1/2019 0:00,2019,1928967964,3/15/2019,20190315,20190315,20190330,USD,RV,1,,71693.24,20190315,NAA8,1928967964,0
U001,200729942,SA trust,11/26/2019 0:00,2019,1930140256,11/11/2019,20191112,20191111,20191126,USD,RV,1,,778.4,20191111,NAA8,1930140256,0
U001,200778998,CE systems,3/6/2020 0:00,2020,1930552241,2/21/2020,20200220,20200221,20200307,USD,RV,1,,72624.23,20200221,NAA8,1930552241,0
U001,200974851,RESTA systems,2/14/2020 0:00,2020,1930463205,1/31/2020,20200131,20200131,20200215,USD,RV,1,,4735.92,20200131,NAA8,1930463205,0
U001,200230690,DECA associates,8/2/2019 0:00,2019,1929623294,7/15/2019,20190715,20190715,20190725,USD,RV,1,,51.66,20190715,NA10,1929623294,0
U001,200580232,INTERR co,1/30/2020 0:00,2020,1930421258,1/20/2020,20200121,20200120,20200130,USD,RV,1,,42391.3,20200120,NA10,1930421258,0
U001,200794332,COST in,2/7/2020 0:00,2020,1930433200,1/23/2020,20200123,20200123,20200207,USD,RV,1,,33778.35,20200123,NAAX,1930433200,0
U001,200743996,STATER  co,,2020,1930686889,3/22/2020,20200323,20200322,20200406,USD,RV,1,,94612.03,20200322,NAA8,1930686889,1
U013,CC6600,KRAFT  corp,7/24/2019 0:00,2019,1991826726,5/1/2019,20190501,20190501,20190615,USD,RV,1,,16935.86,20190501,NAVF,1991826726,0
U001,200900909,SYSCO ,2/11/2019 0:00,2019,1928680214,1/24/2019,20190124,20190124,20190208,USD,RV,1,,753.87,20190124,NAA8,1928680214,0
U001,200934569,SODEXHO  associates,7/2/2019 0:00,2019,1929274467,5/10/2019,20190507,20190510,20190614,USD,RV,1,,1687.37,20190510,NAG2,1929274467,0
U001,200794332,COST foundation,9/6/2019 0:00,2019,1929772961,8/22/2019,20190822,20190822,20190906,USD,RV,1,,10795.15,20190822,NAAX,1929772961,0
U001,200704045,RA in,6/10/2019 0:00,2019,1929381101,5/25/2019,20190525,20190525,20190609,USD,RV,1,,26104.88,20190525,NAA8,1929381101,0
U001,200761734,H E BUT associates,7/2/2019 0:00,2019,1929496846,6/16/2019,20190615,20190616,20190701,USD,RV,1,,32527.63,20190616,NAA8,1929496846,0
U001,200277896,ASSOCI ,3/20/2020 0:00,2020,1930538353,2/18/2020,20200218,20200218,20200228,USD,RV,1,,70163.54,20200218,NA10,1930538353,0
U001,200769623,WAL-MAR trust,4/1/2019 0:00,2019,1928958478,3/13/2019,20190313,20190313,20190328,USD,RV,1,,139.52,20190313,NAH4,1928958478,0
U001,CCCA02,KRAFT  in,11/27/2019 0:00,2019,1930041856,10/24/2019,20191022,20191024,20191128,USD,RV,1,,13108.5,20191024,NAG2,1930041856,0
U001,200780383,MEIJ llc,11/1/2019 0:00,2019,1930020689,10/17/2019,20191017,20191017,20191101,USD,RV,1,,12005.99,20191017,NAA8,1930020689,0
U001,200707005,KING S corporation,2/11/2019 0:00,2019,1928678948,1/26/2019,20190124,20190126,20190210,USD,RV,1,,43121.23,20190126,NAA8,1928678948,0
U001,200769623,WAL-MAR in,,2020,1930787980,4/15/2020,20200415,20200415,20200430,USD,RV,1,,22226.35,20200415,NAH4,1930787980,1
U001,200772670,ASSOCIAT foundation,6/12/2019 0:00,2019,1929355790,5/21/2019,20190521,20190521,20190605,USD,RV,1,,1715.75,20190521,NAU5,1929355790,0
U001,140142846,MONDE associates,5/15/2019 0:00,2019,1928920197,3/12/2019,20190307,20190312,20190511,USD,RV,1,,8666.06,20190312,NACB,1928920197,0
U001,200769623,WAL-MAR ,2/11/2019 0:00,2019,1928702364,1/30/2019,20190129,20190130,20190214,USD,RV,1,,1200.99,20190130,NAH4,1928702364,0
U001,200749782,KROG associates,,2020,1930822131,4/25/2020,20200424,20200425,20200510,USD,RV,1,,88502.01,20200425,NAA8,1930822131,1
U001,200769623,WAL-MAR trust,7/25/2019 0:00,2019,1929618228,7/15/2019,20190713,20190715,20190730,USD,RV,1,,47004.5,20190715,NAH4,1929618228,0
U001,200020431,DEC trust,12/16/2019 0:00,2019,1930211877,12/3/2019,20191203,20191203,20191224,USD,RV,1,,14743.96,20191201,NAM4,1930211877,0
U001,200705089,JETR ,3/26/2019 0:00,2019,1928933414,3/11/2019,20190308,20190311,20190326,USD,RV,1,,10295.37,20190311,NAA8,1928933414,0
U001,200148860,DOLLA in,2/5/2020 0:00,2020,1930396462,1/15/2020,20200114,20200115,20200130,USD,RV,1,,51669.22,20200115,NAA8,1930396462,0
U001,200927099,THE YOUN corp,4/22/2019 0:00,2019,1929134768,4/12/2019,20190411,20190412,20190427,USD,RV,1,,21555.55,20190412,NAA8,1929134768,0
U001,200749225,SUPER  in,3/14/2019 0:00,2019,1928866187,2/27/2019,20190226,20190227,20190314,USD,RV,1,,113631.54,20190227,NAA8,1928866187,0
U001,200769623,WAL-MAR ,7/16/2019 0:00,2019,1929569386,7/4/2019,20190702,20190704,20190719,USD,RV,1,,12806.7,20190704,NAH4,1929569386,0
U001,200900909,SYSCO corporation,8/20/2019 0:00,2019,1929701562,8/5/2019,20190804,20190805,20190820,USD,RV,1,,4702.73,20190805,NAA8,1929701562,0
U001,200744019,TARG corp,,2020,1930641073,3/13/2020,20200312,20200313,20200517,USD,RV,1,,1982.06,20200313,NAGD,1930641073,1
CA02,140104285,BUY- associates,11/25/2019 0:00,2019,2960592090,11/11/2019,20191111,20191111,20191130,CAD,RV,1,,3193.13,20191120,CA10,2960592090,0
CA02,140106181,THE  corp,5/1/2019 0:00,2019,2960519768,12/30/2018,20181230,20181230,20190110,CAD,RV,1,,117723.35,20181231,CA10,2960519768,0
U001,200755701,ASSOCI trust,10/3/2019 0:00,2019,1929827873,9/4/2019,20190904,20190904,20190919,USD,RV,1,,565.17,20190904,NAA8,1929827873,0
U001,200769623,WAL-MAR foundation,,2020,1930804577,4/21/2020,20200421,20200421,20200506,USD,RV,1,,2326.08,20200421,NAH4,1930804577,1
U001,200705742,DOT us,,2020,1930592413,3/2/2020,20200302,20200302,20200317,USD,RV,1,,9822.38,20200302,NAA8,1930592413,1
CA02,140104240,FEDER associates,10/23/2019 0:00,2019,2960580816,9/22/2019,20190923,20190922,20191010,CAD,RV,1,,149033.4,20190930,CA10,2960580816,0
U001,200769623,WAL-MAR associates,3/20/2019 0:00,2019,1928799909,2/15/2019,20190214,20190215,20190302,USD,RV,1,,38476.57,20190215,NAH4,1928799909,0
U001,200762301,C&S WH ,10/4/2019 0:00,2019,1929896613,9/19/2019,20190919,20190919,20191004,USD,RV,1,,140453.73,20190919,NAC6,1929896613,0
U001,200865666,RESTAU systems,6/6/2019 0:00,2019,1929362771,5/22/2019,20190522,20190522,20190606,USD,RV,1,,8942.17,20190522,NAA8,1929362771,0
U001,200793568,SUPE systems,11/20/2019 0:00,2019,1930100849,11/5/2019,20191105,20191105,20191120,USD,RV,1,,1473.29,20191105,NAA8,1930100849,0
U001,200769623,WAL-MAR corp,1/22/2019 0:00,2019,1928613103,1/12/2019,20190111,20190112,20190127,USD,RV,1,,32135.44,20190112,NAH4,1928613103,0
CA02,100030194,AMAZO foundation,8/6/2019 0:00,2019,2960566381,7/22/2019,20190722,20190722,20190802,CAD,RV,1,,4612.56,20190723,CA10,2960566381,0
U001,200772595,SAFEW corporation,1/21/2020 0:00,2020,1930354746,1/4/2020,20200104,20200104,20200119,USD,RV,1,,114429.2,20200104,NAA8,1930354746,0
U001,200779719,FOOD 4 corporation,5/23/2019 0:00,2019,1929277221,5/8/2019,20190508,20190508,20190523,USD,RV,1,,14780.25,20190508,NAA8,1929277221,0
U001,200769623,WAL-MAR llc,1/31/2019 0:00,2019,1928652067,1/20/2019,20190119,20190120,20190204,USD,RV,1,,1235.26,20190120,NAH4,1928652067,0
U001,200900909,SYSCO corp,6/10/2019 0:00,2019,1929259321,5/3/2019,20190504,20190503,20190604,USD,RV,1,,20388.61,20190503,NA32,1929259321,0
CA02,140104429,COSTCO systems,12/9/2019 0:00,2019,2960596611,11/28/2019,20191128,20191128,20191210,CAD,RV,1,,4871.52,20191130,CA10,2960596611,0
U013,140101904,SIGMA AL us,2/7/2019 0:00,2019,1991822515,2/5/2019,20190204,20190205,20190307,USD,RV,1,,43191.66,20190205,NAVE,1991822515,0
U001,200803720,DEC systems,2/1/2019 0:00,2019,1928686953,1/26/2019,20190126,20190126,20190208,USD,RV,1,,14879.66,20190116,NAM4,1928686953,0
CA02,140104340,COLABOR  ,5/2/2019 0:00,2019,2960534618,3/13/2019,20190313,20190313,20190324,CAD,RV,1,,6779.1,20190314,CA10,2960534618,0
U001,200744019,TARG trust,,2020,1930857489,5/5/2020,20200505,20200505,20200520,USD,RV,1,,29592.42,20200505,NAA8,1930857489,1
U001,200230690,DECA corp,11/21/2019 0:00,2019,1930164883,11/19/2019,20191119,20191119,20191123,USD,RV,1,,2279.05,20191116,NAM1,1930164883,0
U001,200772670,ASSOCIAT associates,,2020,1930739252,4/3/2020,20200403,20200403,20200418,USD,RV,1,,47903.76,20200403,NAU5,1930739252,1
U001,200769623,WAL-MAR corporation,,2020,1930692953,3/24/2020,20200324,20200324,20200408,USD,RV,1,,1898.9,20200324,NAH4,1930692953,1
U001,200707822,PUBLI ,4/1/2019 0:00,2019,1928959886,3/16/2019,20190314,20190316,20190331,USD,RV,1,,80350.75,20190316,NAA8,1928959886,0
U001,200661137,AFFI associates,2/7/2020 0:00,2020,1930450588,1/28/2020,20200128,20200128,20200212,USD,RV,1,,16091.15,20200128,NAA8,1930450588,0
U001,200792200,APPE associates,9/23/2019 0:00,2019,1929829797,9/4/2019,20190905,20190904,20190919,USD,RV,1,,1191.92,20190904,NAA8,1929829797,0
U001,200769623,WAL-MAR ,10/11/2019 0:00,2019,1929938668,9/29/2019,20190928,20190929,20191014,USD,RV,1,,1897.5,20190929,NAH4,1929938668,0
U001,200900909,SYSCO in,,2020,1930741081,4/3/2020,20200403,20200403,20200418,USD,RV,1,,7524.17,20200403,NAA8,1930741081,1
U001,200769623,WAL-MAR trust,5/8/2019 0:00,2019,1928675163,1/23/2019,20190124,20190123,20190207,USD,RV,1,,871.01,20190123,NAH4,1928675163,0
U001,200424504,M  in,,2020,1930830032,4/28/2020,20200427,20200428,20200415,USD,RV,1,,2428.04,20200415,NACG,1930830032,1
U001,200769623,WAL-MAR corporation,7/9/2019 0:00,2019,1929529483,6/22/2019,20190622,20190622,20190707,USD,RV,1,,47291.41,20190622,NAH4,1929529483,0
U001,100031704,DELHAIZE trust,,2020,1930794735,4/16/2020,20200416,20200416,20200620,USD,RV,1,,1176.59,20200416,NAGD,1930794735,1
U001,200790710,F corporation,4/9/2019 0:00,2019,1928886271,3/7/2019,20190302,20190307,20190408,USD,RV,1,,10302.08,20190307,NA32,1928886271,0
U001,200792283,SYSCO  associates,2/26/2020 0:00,2020,1930506320,2/10/2020,20200208,20200210,20200225,USD,RV,1,,38294.27,20200210,NAA8,1930506320,0
U001,200472086,CONSUMER foundation,4/24/2019 0:00,2019,1929103763,4/11/2019,20190408,20190411,20190426,USD,RV,1,,43056.57,20190411,NAA8,1929103763,0
U001,200764795,SYSCO  us,,2020,1930637455,3/18/2020,20200311,20200318,20200419,USD,RV,1,,10978.51,20200318,NA32,1930637455,1
CA02,140104340,COLABOR  corporation,11/21/2019 0:00,2019,2960592167,11/10/2019,20191110,20191110,20191122,CAD,RV,1,,113594.29,20191112,CA10,2960592167,0
U001,200769623,WAL-MAR associates,2/25/2019 0:00,2019,1928786868,2/13/2019,20190212,20190213,20190228,USD,RV,1,,1355.27,20190213,NAH4,1928786868,0
U001,200772670,ASSOCIAT corporation,4/4/2019 0:00,2019,1929000368,3/22/2019,20190320,20190322,20190406,USD,RV,1,,76933.62,20190322,NAU5,1929000368,0
U001,100021540,MASTER us,4/3/2019 0:00,2019,1929014401,3/24/2019,20190322,20190324,20190403,USD,RV,1,,2714.35,20190324,NA10,1929014401,0
U001,200726979,BJ'S  llc,4/29/2019 0:00,2019,1929136084,4/13/2019,20190412,20190413,20190428,USD,RV,1,,544.42,20190413,NAA8,1929136084,0
CA02,140104240,FEDER us,10/23/2019 0:00,2019,2960584907,10/4/2019,20191004,20191004,20191023,CAD,RV,1,,170156.62,20191013,CA10,2960584907,0
U001,200761734,H E BUT trust,8/23/2019 0:00,2019,1929719386,8/9/2019,20190809,20190809,20190824,USD,RV,1,,1584.8,20190809,NAA8,1929719386,0
U001,200780383,MEIJ corporation,2/8/2019 0:00,2019,1928676836,1/24/2019,20190124,20190124,20190208,USD,RV,1,,18495.86,20190124,NAA8,1928676836,0
U001,200769623,WAL-MAR in,3/12/2019 0:00,2019,1928870382,2/28/2019,20190227,20190228,20190315,USD,RV,1,,19557.41,20190228,NAH4,1928870382,0
U001,200331749,SYSC trust,3/15/2019 0:00,2019,1928855969,2/27/2019,20190225,20190227,20190314,USD,RV,1,,3711.48,20190227,NAA8,1928855969,0
U001,200337148,COAS systems,,2020,1930587342,3/2/2020,20200302,20200302,20200317,USD,RV,1,,45127.79,20200302,NAA8,1930587342,1
U001,200416837,DEC llc,,2020,1930599382,3/4/2020,20200304,20200304,20200324,USD,RV,1,,398.16,20200301,NAM4,1930599382,1
U001,200759082,INGL ,5/16/2019 0:00,2019,1929232165,4/30/2019,20190430,20190430,20190515,USD,RV,1,,135078.23,20190430,NAA8,1929232165,0
U001,200769623,WAL-MAR foundation,7/10/2019 0:00,2019,1929559145,6/29/2019,20190629,20190629,20190714,USD,RV,1,,12731.68,20190629,NAH4,1929559145,0
U001,200764795,SYSCO  us,4/29/2019 0:00,2019,1929113766,4/11/2019,20190409,20190411,20190426,USD,RV,1,,28860.44,20190411,NAA8,1929113766,0
U001,200769623,WAL-MAR llc,,2020,1930623646,3/9/2020,20200309,20200309,20200324,USD,RV,1,,58726.21,20200309,NAH4,1930623646,1
U001,200726979,BJ'S  associates,,2020,1930645815,3/12/2020,20200312,20200312,20200327,USD,RV,1,,588.49,20200312,NAA8,1930645815,1
U001,200769623,WAL-MAR associates,8/20/2019 0:00,2019,1929716709,8/9/2019,20190807,20190809,20190824,USD,RV,1,,50578.05,20190809,NAH4,1929716709,0
U001,200769623,WAL-MAR systems,9/5/2019 0:00,2019,1929789825,8/26/2019,20190824,20190826,20190910,USD,RV,1,,16282.38,20190826,NAH4,1929789825,0
U002,200816950,COLOM corporation,6/12/2019 0:00,2019,1990566718,4/8/2019,20190404,20190408,20190508,USD,RV,1,,70142.76,20190408,NA38,1990566718,0
U001,200714710,SYSCO  co,6/21/2019 0:00,2019,1929405493,5/31/2019,20190530,20190531,20190615,USD,RV,1,,48.74,20190531,NAA8,1929405493,0
U001,200705372,FR trust,6/6/2019 0:00,2019,1929352250,5/22/2019,20190521,20190522,20190606,USD,RV,1,,5323.59,20190522,NAA8,1929352250,0
U001,200769623,WAL-MAR systems,12/23/2019 0:00,2019,1930261668,12/10/2019,20191210,20191210,20191225,USD,RV,1,,10203.2,20191210,NAH4,1930261668,0
U001,200726979,BJ'S  ,12/4/2019 0:00,2019,1930169172,11/19/2019,20191119,20191119,20191204,USD,RV,1,,728.01,20191119,NAA8,1930169172,0
U001,200721222,GO us,,2020,1930800642,4/20/2020,20200418,20200420,20200505,USD,RV,1,,25685.07,20200420,NAA8,1930800642,1
U001,200759878,SA systems,10/21/2019 0:00,2019,1929968052,10/5/2019,20191004,20191005,20191020,USD,RV,1,,20282.98,20191005,NAH4,1929968052,0
U001,200726979,BJ'S  ,8/30/2019 0:00,2019,1929740014,8/15/2019,20190813,20190815,20190830,USD,RV,1,,9222.81,20190815,NAA8,1929740014,0
U001,200772670,ASSOCIAT trust,9/9/2019 0:00,2019,1929790899,8/25/2019,20190825,20190825,20190909,USD,RV,1,,15839.46,20190825,NAU5,1929790899,0
U001,200772595,SAFEW corporation,,2020,1930729101,4/2/2020,20200401,20200402,20200417,USD,RV,1,,10020.14,20200402,NAA8,1930729101,1
U001,200726979,BJ'S  in,5/28/2019 0:00,2019,1929298487,5/12/2019,20190511,20190512,20190527,USD,RV,1,,158.23,20190512,NAA8,1929298487,0
CA02,140104409,LOB co,1/31/2020 0:00,2020,2960603889,1/12/2020,20200112,20200112,20200131,CAD,RV,1,,88433.88,20200121,CA10,2960603889,0
U001,200820380,SMITH'S trust,,2020,1930716191,3/30/2020,20200328,20200330,20200414,USD,RV,1,,48022.97,20200330,NAA8,1930716191,1
CA02,140106271,LONGO  trust,3/6/2019 0:00,2019,2960529816,2/19/2019,20190219,20190219,20190302,CAD,RV,1,,159967.24,20190220,CA10,2960529816,0
U001,200759878,SA co,8/19/2019 0:00,2019,1929687143,8/2/2019,20190801,20190802,20190817,USD,RV,1,,39664.91,20190802,NAH4,1929687143,0
U001,200793568,SUPE corporation,,2020,1930779652,4/14/2020,20200412,20200414,20200429,USD,RV,1,,36623.03,20200414,NAA8,1930779652,1
U001,200706844,WINC corp,,2020,1930732708,4/1/2020,20200402,20200401,20200416,USD,RV,1,,22644.53,20200401,NAA8,1930732708,1
U001,200706844,WINC associates,2/22/2019 0:00,2019,1928737178,2/6/2019,20190205,20190206,20190221,USD,RV,1,,822.03,20190206,NAA8,1928737178,0
U001,200704045,RA associates,2/18/2020 0:00,2020,1930465764,1/31/2020,20200201,20200131,20200215,USD,RV,1,,38128.47,20200131,NAA8,1930465764,0
U001,100043975,JAVA co,,2020,1930586661,3/2/2020,20200302,20200302,20200317,USD,RV,1,,7212,20200302,NAA8,1930586661,1
U001,200769623,WAL-MAR llc,,2020,1930692548,3/25/2020,20200324,20200325,20200409,USD,RV,1,,15797.23,20200325,NAH4,1930692548,1
U001,200752302,KROGER corp,4/15/2019 0:00,2019,1929058774,3/31/2019,20190331,20190331,20190415,USD,RV,1,,93149.86,20190331,NAA8,1929058774,0
U001,200762301,C&S WH in,,2020,1930630515,3/11/2020,20200310,20200311,20200326,USD,RV,1,,2018.45,20200311,NAC6,1930630515,1
U001,200793513,KROGER foundation,7/18/2019 0:00,2019,1929574004,7/3/2019,20190703,20190703,20190718,USD,RV,1,,2779.34,20190703,NAA8,1929574004,0
U001,200786288,FAMILY systems,10/11/2019 0:00,2019,1929928111,9/27/2019,20190926,20190927,20191012,USD,RV,1,,86572.76,20190927,NAC6,1929928111,0
U001,200769623,WAL-MAR systems,12/23/2019 0:00,2019,1930268849,12/11/2019,20191212,20191211,20191226,USD,RV,1,,471.56,20191211,NAH4,1930268849,0
U001,CCU013,KRAFT F co,11/27/2019 0:00,2019,1930070263,10/12/2019,20191031,20191012,20191012,USD,RV,1,,113248.8,20191012,NAX2,1930070263,0
U001,100031704,DELHAIZE systems,5/1/2019 0:00,2019,1929154069,4/16/2019,20190416,20190416,20190501,USD,RV,1,,23699.69,20190416,NAA8,1929154069,0
U001,200769623,WAL-MAR foundation,,2020,1930593446,3/4/2020,20200303,20200304,20200319,USD,RV,1,,14706.98,20200304,NAH4,1930593446,1
U001,200729290,KROGER ,,2020,1930599215,3/4/2020,20200304,20200304,20200319,USD,RV,1,,115494.14,20200304,NAA8,1930599215,1
U001,200769623,WAL-MAR in,10/15/2019 0:00,2019,1929945835,10/3/2019,20191001,20191003,20191018,USD,RV,1,,44409.01,20191003,NAH4,1929945835,0
U001,200759878,SA us,4/22/2019 0:00,2019,1929071943,4/4/2019,20190402,20190404,20190419,USD,RV,1,,14135.58,20190404,NAH4,1929071943,0
